x11-libs/flowcanvas [dev-cpp/libgnomecanvasmm,dev-libs/boost,dev-cpp/gtkmm]
dev-libs/opencryptoki [sys-devel/libtool,sys-devel/automake,sys-devel/autoconf]
app-dicts/sword-tr [app-arch/unzip,app-text/sword]
dev-libs/libisofs [dev-util/pkgconfig,sys-apps/attr,sys-libs/zlib]
dev-php/PEAR-Text_Diff [dev-lang/php,dev-php/PEAR-PEAR,dev-php/pear]
app-dicts/ispell-es [app-text/ispell]
app-arch/dpkg [dev-util/pkgconfig,dev-perl/Test-Pod,sys-libs/zlib,sys-devel/autoconf,dev-perl/IO-String,sys-devel/automake,sys-devel/libtool,dev-lang/perl,dev-perl/TimeDate,app-text/po4a,sys-libs/ncurses]
games-emulation/advancemame [sys-kernel/linux-headers,dev-libs/expat,media-libs/svgalib,app-arch/zip,media-libs/libsdl,dev-lang/nasm,app-arch/unzip,media-libs/freetype]
sci-chemistry/mars [sci-biology/psipred]
dev-python/pycups [dev-python/epydoc,net-print/cups,dev-lang/python]
net-nds/389-admin [www-servers/apache,dev-libs/nspr,dev-libs/cyrus-sasl,dev-libs/nss,sys-libs/db,app-misc/mime-types,sys-apps/sed,sys-apps/checkpolicy,sys-apps/policycoreutils,www-client/lynx,net-analyzer/net-snmp,sys-devel/automake,app-admin/389-ds-console,www-apache/mod_nss,dev-libs/389-adminutil,app-admin/389-admin-console,dev-libs/mozldap,dev-libs/icu,sys-apps/tcp-wrappers,sec-policy/selinux-base-policy,dev-libs/svrcore]
games-action/xpilot-ng [dev-libs/expat,x11-libs/libX11,x11-libs/libSM,media-libs/sdl-image,dev-python/wxpython,media-libs/libsdl,x11-libs/libICE,media-libs/openal,virtual/opengl,media-libs/sdl-ttf]
dev-java/gnu-classpath [dev-libs/libxml2,media-libs/gstreamer,x11-libs/gtk+,dev-libs/glib,media-libs/dssi,dev-java/eclipse-ecj,x11-libs/libXrandr,dev-java/antlr,x11-libs/libICE,x11-libs/pango,virtual/jre,virtual/jdk,gnome-base/gconf,media-libs/gst-plugins-base,x11-libs/cairo,x11-libs/libSM,app-arch/zip,dev-libs/libxslt,media-libs/freetype,x11-libs/libXtst,dev-java/gjdoc,dev-libs/gmp,x11-libs/libXrender,dev-java/java-config,media-libs/alsa-lib]
dev-perl/SVG [dev-perl/Test-Pod-Coverage,dev-perl/Test-Pod]
dev-php5/ezc-AuthenticationDatabaseTiein [dev-php5/ezc-Base,dev-php5/ezc-Database,dev-php5/ezc-Authentication,dev-php/PEAR-PEAR,dev-php/pear,dev-lang/php]
net-p2p/lince [dev-libs/libxml2,dev-cpp/cairomm,dev-util/intltool,net-libs/rb_libtorrent,x11-libs/libnotify,dev-libs/dbus-glib,dev-libs/boost,dev-cpp/gtkmm,dev-cpp/glibmm,sys-devel/gettext]
gnustep-libs/smbkit [sys-devel/gdb,virtual/gnustep-back,net-fs/samba,gnustep-base/gnustep-make]
net-print/cupsddk [net-print/cups,x11-libs/fltk]
dev-util/leaktracer [dev-lang/perl,sys-devel/gdb]
games-board/maitretarot [dev-games/libmaitretarot,dev-libs/libxml2,dev-libs/glib]
net-im/gyach [x11-libs/gtk+]
app-vim/dhcpd-syntax [app-editors/gvim,app-editors/vim]
app-emulation/spice [dev-util/pkgconfig,x11-libs/libXrandr,dev-games/cegui,media-libs/celt,x11-libs/pixman,dev-libs/openssl,app-emulation/spice-protocol,x11-libs/libXfixes,media-libs/alsa-lib,media-libs/jpeg]
media-sound/easytag [media-libs/id3lib,media-libs/speex,x11-libs/gtk+,media-libs/flac,media-libs/libid3tag,media-libs/libvorbis,media-libs/libmp4v2,media-sound/wavpack]
net-nntp/xrn [x11-libs/libX11,sys-apps/sed,x11-misc/imake,x11-libs/libSM,x11-libs/libICE,x11-libs/libXp,x11-libs/libXaw]
x11-apps/xhost [dev-util/pkgconfig,sys-devel/binutils,x11-libs/libX11,x11-misc/util-macros,sys-devel/m4,sys-devel/libtool,x11-libs/libXmu]
app-arch/libarchive [dev-libs/openssl,sys-apps/attr,app-arch/xz-utils,sys-fs/e2fsprogs,sys-kernel/linux-headers,app-arch/bzip2]
dev-texlive/texlive-documentation-bulgarian [app-arch/lzma-utils,dev-texlive/texlive-documentation-base,app-text/texlive-core]
x11-libs/neXtaw [x11-libs/libXpm,x11-libs/libXext,x11-libs/libxkbfile,x11-libs/libXt,x11-libs/libICE,x11-libs/libXmu]
net-dialup/pppconfig [dev-util/dialog,net-dialup/ppp,sys-devel/gettext,dev-lang/perl]
dev-tex/oesch [virtual/latex-base,sys-apps/texinfo,app-arch/unzip]
games-arcade/primateplunge [media-libs/sdl-mixer,media-libs/libsdl]
www-servers/cherokee [media-video/ffmpeg,app-admin/eselect-python,sys-libs/zlib,net-nds/openldap,virtual/mysql,sys-devel/gettext,dev-libs/openssl,www-servers/spawn-fcgi,dev-libs/geoip,sys-libs/pam,dev-lang/python,net-analyzer/rrdtool]
x11-plugins/wmpiki [sys-apps/sed,x11-libs/libXpm,x11-libs/libXext,x11-libs/libX11]
dev-python/zsi [dev-python/twisted,dev-python/pyxml,dev-python/twisted-web,dev-lang/python,dev-python/setuptools]
net-analyzer/bigeye []
app-dicts/sword-frecrampon [app-arch/unzip,app-text/sword]
app-shells/ksh []
app-dicts/sword-isbe [app-arch/unzip,app-text/sword]
net-zope/cmfforum [net-zope/cmf]
games-board/cgoban2 [virtual/jre]
app-emulation/virt-manager [gnome-base/librsvg,dev-libs/libxml2,dev-python/gnome-keyring-python,dev-python/gconf-python,app-emulation/libvirt,gnome-extra/polkit-gnome,app-text/rarian,dev-python/pygtk,dev-lang/python,dev-python/dbus-python,net-libs/gtk-vnc,dev-python/libgnome-python,app-emulation/virtinst,x11-libs/vte]
dev-python/telepathy-python [dev-python/dbus-python,dev-libs/libxslt]
sys-devel/m4 [app-arch/xz-utils,app-arch/lzma-utils]
dev-java/freehep-graphicsio-swf [virtual/jdk,dev-java/freehep-graphicsio,dev-java/freehep-graphicsio-tests]
app-text/refbase [app-text/bibutils,app-admin/webapp-config,dev-lang/php]
x11-misc/util-macros [sys-devel/libtool,dev-util/pkgconfig,sys-devel/automake,sys-devel/m4,sys-devel/autoconf]
www-apps/twiki [virtual/perl-CGI,dev-perl/Unicode-String,sys-process/vixie-cron,virtual/perl-File-Spec,app-admin/webapp-config,dev-perl/Digest-SHA1,dev-perl/locale-maketext-lexicon,dev-perl/HTML-Parser,dev-perl/Text-Diff,virtual/perl-libnet,dev-perl/URI,dev-lang/perl,virtual/perl-Time-Local,dev-perl/CGI-Session,dev-perl/Algorithm-Diff,dev-vcs/rcs]
dev-perl/Geography-Countries [dev-lang/perl]
sys-apps/i2c-tools [app-admin/eselect-python,dev-lang/python]
app-crypt/openssl-tpm-engine [dev-libs/openssl,app-crypt/trousers]
games-puzzle/bubble-chains [media-libs/sdl-mixer,x11-libs/qt-gui,x11-libs/libXrandr,x11-libs/qt-opengl,media-libs/libsdl,app-arch/p7zip]
app-dicts/sword-chiuns [app-arch/unzip,app-text/sword]
x11-plugins/wmbinclock [x11-libs/libXpm,x11-libs/libX11]
media-libs/allegro [x11-libs/libXxf86vm,x11-libs/libXcursor,x11-libs/libXpm,x11-libs/libXxf86dga,x11-proto/xf86dgaproto,x11-libs/libX11,x11-libs/libXext,x11-proto/xf86vidmodeproto,media-libs/svgalib,virtual/glu,media-libs/alsa-lib,media-sound/jack-audio-connection-kit,media-libs/libpng,media-libs/libvorbis,virtual/opengl,media-libs/jpeg,dev-util/cmake]
gnustep-apps/aclock [virtual/gnustep-back,sys-devel/gdb,gnustep-base/gnustep-make]
games-fps/ut2004-bonuspack-mega [app-arch/unzip,games-server/ut2004-ded,games-fps/ut2004]
dev-lisp/cl-fiveam-darcs [dev-lisp/cl-arnesi-darcs]
dev-java/jline [app-arch/zip,virtual/jdk,app-arch/unzip,dev-java/ant-junit,dev-java/ant-core]
app-vim/latexsuite [virtual/latex-base,app-editors/vim,app-editors/gvim]
dev-perl/IPC-Run3 [dev-perl/Test-Pod-Coverage,dev-perl/Test-Pod]
dev-java/commons-cli [app-arch/zip,virtual/jdk,dev-java/ant-junit,dev-java/ant-core]
app-benchmarks/piozone [sys-devel/gcc]
dev-util/monodevelop [dev-dotnet/gnome-sharp,dev-dotnet/gtk-sharp,x11-misc/shared-mime-info,dev-dotnet/mono-addins,dev-util/intltool,dev-lang/mono,virtual/monodoc,dev-dotnet/gnomevfs-sharp,dev-vcs/subversion,www-client/firefox,net-libs/xulrunner,dev-dotnet/glade-sharp,dev-dotnet/gconf-sharp,www-client/firefox-bin,sys-apps/dbus,dev-dotnet/xsp,dev-util/ctags,www-client/seamonkey]
app-xemacs/latin-unity [app-xemacs/latin-euro-standards,app-xemacs/leim,app-xemacs/dired,app-xemacs/mule-base,app-xemacs/mule-ucs]
app-xemacs/mh-e [app-xemacs/cedet-common,app-xemacs/rmail,app-xemacs/speedbar,app-xemacs/gnus,app-xemacs/fsf-compat,app-xemacs/xemacs-devel]
app-text/delta [dev-lang/perl]
net-mail/mailfront [dev-libs/bglibs,net-libs/cvm,sys-apps/sed,virtual/qmail]
dev-tcltk/tix [x11-libs/libXau,sys-apps/sed,x11-libs/libXdmcp,dev-lang/tk]
media-gfx/digikam [x11-libs/qt-script,kde-base/libkdcraw,x11-libs/qt-gui,media-libs/lensfun,x11-libs/qt-svg,x11-libs/qt-test,kde-base/kreadconfig,x11-libs/qt-core,virtual/mysql,kde-base/ffmpegthumbs,sys-devel/gettext,kde-base/mplayerthumbs,sci-libs/clapack,media-libs/tiff,sys-devel/gcc,x11-libs/qt-sql,virtual/latex-base,kde-base/marble,kde-base/libkipi,kde-base/kdepimlibs,media-libs/libpgf,virtual/lapack,kde-base/libkexiv2,kde-base/kdelibs,media-libs/jpeg,media-plugins/kipi-plugins,x11-libs/qt-qt3support,media-libs/libgphoto2,media-libs/liblqr,kde-base/solid,media-libs/libpng,dev-util/cmake]
app-dicts/fantasdic [dev-ruby/ruby-gettext,dev-ruby/ruby-libglade2,dev-lang/ruby,dev-ruby/ruby-gnome2,dev-ruby/ruby-gconf2]
net-analyzer/ibmonitor [dev-perl/TermReadKey]
net-nntp/newspost [sys-apps/sed]
dev-perl/Sys-SigAction [dev-lang/perl]
x11-libs/libvdpau [dev-util/pkgconfig,x11-proto/xproto,x11-libs/libX11,media-gfx/graphviz,app-doc/doxygen,x11-libs/libXext,x11-proto/dri2proto,dev-tex/pdftex]
app-xemacs/supercite [app-xemacs/mail-lib]
media-plugins/vdr-admin [media-tv/gentoo-vdr-scripts,media-video/vdr,app-admin/eselect-vdr]
dev-python/python-mhash [dev-lang/python,app-admin/eselect-python,app-crypt/mhash]
media-tv/dvbtune [media-tv/linuxtv-dvb-headers,dev-libs/libxml2]
app-text/pdftk [sys-devel/gcc]
app-xemacs/cogre [app-xemacs/cedet-common,app-xemacs/edebug,app-xemacs/eieio,app-xemacs/xemacs-base,app-xemacs/semantic,app-xemacs/xemacs-devel]
games-simulation/crashtest [x11-libs/fltk,virtual/glu,media-libs/plib,dev-games/ode,media-libs/freeglut,media-libs/alsa-lib]
dev-scheme/plt-scheme [x11-libs/libXft,media-libs/jpeg,x11-libs/cairo,virtual/latex-base,x11-libs/libSM,x11-libs/libXrender,media-libs/libpng,x11-libs/libXaw,x11-libs/libICE,sys-apps/texinfo]
app-admin/mon [dev-perl/Expect,dev-perl/Filesys-DiskSpace,dev-perl/perl-ldap,dev-perl/Net-DNS,dev-perl/Mon,dev-perl/Convert-BER,virtual/perl-Time-HiRes,dev-perl/Period,dev-perl/Net-Telnet,dev-perl/DBD-mysql]
app-misc/regex-markup []
media-gfx/jigl [media-gfx/imagemagick,media-gfx/jhead,dev-lang/perl]
media-sound/gejengel [media-gfx/graphicsmagick,media-gfx/imagemagick,dev-cpp/gtkmm,dev-libs/libxdg-basedir,media-libs/lastfmlib,x11-libs/libnotify,media-libs/flac,media-video/ffmpeg,dev-cpp/libsexymm,sys-devel/automake,dev-libs/dbus-glib,media-libs/openal,dev-cpp/pangomm,media-libs/taglib,dev-db/sqlite,media-libs/libmad]
dev-perl/MARC-Charset [dev-perl/Class-Accessor,dev-perl/Test-Pod,dev-perl/XML-SAX,dev-lang/perl]
dev-java/jdbc-mysql [dev-java/ant-contrib,dev-java/log4j,virtual/jre,dev-java/c3p0,dev-java/commons-logging,virtual/jdk]
dev-python/pythondialog [dev-util/dialog,dev-lang/python]
dev-lisp/cl-diff [dev-lisp/common-lisp-controller,dev-lisp/sbcl]
dev-libs/darts [sys-libs/zlib]
mail-mta/qmail-ldap [net-nds/openldap,net-mail/queue-repair,net-mail/mailwrapper,net-mail/dot-forward,sys-apps/ucspi-tcp,sys-apps/sed,sys-process/daemontools,sys-apps/ucspi-ssl]
kde-base/rocs [x11-libs/libXxf86vm,dev-util/pkgconfig,x11-libs/qt-sql,x11-libs/qt-gui,kde-base/kdelibs,x11-libs/qt-core,x11-proto/xf86vidmodeproto,x11-libs/qt-qt3support,dev-util/automoc,x11-libs/qt-svg,x11-libs/libXt,x11-libs/qt-script,x11-libs/libXtst,dev-lang/perl,app-text/docbook-xsl-stylesheets,dev-cpp/eigen,app-text/docbook-xml-dtd,x11-libs/qt-test,dev-util/cmake]
dev-db/pgasync [dev-lang/python,dev-python/twisted]
app-arch/p7zip [kde-base/konqueror,x11-libs/wxGTK]
sci-libs/punc [sci-libs/amd,sci-libs/cgcode,sci-libs/superlu,sci-libs/arpack,sci-libs/umfpack,dev-libs/maloc,dev-libs/libf2c]
sci-misc/boinc [app-misc/ca-certificates,sys-libs/zlib,dev-db/sqlite,net-misc/curl,dev-util/nvidia-cuda-toolkit,media-libs/freeglut,x11-drivers/nvidia-drivers,x11-libs/wxGTK,sys-apps/util-linux,media-libs/jpeg]
dev-ruby/exifr [dev-ruby/rake,virtual/ruby-test-unit]
net-analyzer/bwping [sys-devel/libtool,sys-devel/automake,sys-devel/autoconf]
x11-misc/dzen [x11-libs/libXinerama,x11-libs/libXpm,x11-libs/libX11,x11-proto/xineramaproto]
app-dicts/babytrans-en2spa [app-dicts/babytrans]
dev-ruby/hoe-seattlerb [dev-ruby/hoe]
x11-plugins/wmbattery [sys-apps/apmd,x11-libs/libXpm]
www-apache/mod_auth_nufw [virtual/mysql,www-servers/apache,dev-db/postgresql-server]
dev-python/mantissa [dev-python/twisted-mail,dev-python/twisted,dev-python/vertex,dev-python/cssutils,dev-python/pytz,dev-python/nevow,dev-python/imaging,dev-python/axiom]
dev-perl/Template-Toolkit [app-vim/tt2-syntax,dev-perl/Template-XML,dev-lang/perl,dev-perl/DBD-Pg,dev-perl/Template-GD,dev-perl/Template-DBI,dev-perl/text-autoformat,dev-perl/AppConfig,dev-perl/DBD-mysql,dev-perl/Template-Latex]
x11-misc/numlockx [x11-libs/libXtst,x11-proto/xproto,x11-libs/libXext,x11-libs/libX11]
app-misc/hal-cups-utils [dev-libs/glib,net-print/cups,sys-apps/hal,app-admin/system-config-printer-common,dev-libs/dbus-glib,sys-apps/dbus]
x11-plugins/compiz-plugins-extra [gnome-base/librsvg,x11-libs/compiz-bcop,x11-wm/compiz,x11-plugins/compiz-plugins-main,gnome-base/gconf,media-libs/jpeg]
dev-php/PEAR-DB [dev-lang/php,dev-php/PEAR-PEAR,dev-php/pear]
media-radio/tlf [sys-apps/gawk,media-libs/hamlib,sys-libs/ncurses]
sys-apps/usbutils [dev-util/pkgconfig,sys-libs/zlib,virtual/libusb,sys-devel/autoconf,sys-devel/automake,sys-devel/libtool]
net-zope/xmlwidgets [net-zope/parsedxml]
dev-ruby/vlad [dev-ruby/open4,dev-ruby/rake-remote_task,dev-ruby/hoe]
dev-perl/Crypt-Twofish [dev-lang/perl]
dev-ruby/ruby-gstreamer [media-libs/gstreamer,media-libs/gst-plugins-base,dev-lang/ruby]
app-emulation/emul-linux-x86-xlibs [sys-apps/findutils,app-emulation/emul-linux-x86-baselibs,x11-libs/libX11,app-emulation/emul-linux-x86-opengl]
perl-core/digest-base [dev-lang/perl,virtual/perl-MIME-Base64]
dev-python/axiom [dev-lang/python,dev-python/epsilon,dev-python/pysqlite,dev-python/twisted-conch]
dev-python/flask-sqlalchemy [dev-python/sqlalchemy,dev-python/flask]
sci-electronics/cirkuit [x11-libs/libXxf86vm,x11-proto/xf86vidmodeproto,x11-libs/qt-sql,app-text/ghostscript-gpl,x11-libs/libXt,x11-libs/qt-gui,dev-util/automoc,virtual/latex-base,x11-libs/qt-core,x11-libs/qt-qt3support,kde-base/kdelibs,x11-libs/qt-svg,app-text/poppler,dev-texlive/texlive-pstricks,media-libs/netpbm,x11-libs/qt-script,x11-libs/libXtst,dev-lang/perl,media-gfx/pdf2svg,app-text/ps2eps,x11-libs/qt-test]
x11-apps/xprop [dev-util/pkgconfig,sys-devel/binutils,x11-libs/libX11,x11-misc/util-macros,sys-devel/m4,sys-devel/libtool]
app-admin/quickswitch [dev-lang/perl,dev-perl/CursesWidgets]
net-dialup/fritzcapi [app-arch/rpm2targz,sys-apps/module-init-tools,sys-apps/sed,net-dialup/capi4k-utils]
app-emacs/chess [games-board/gnuchess,games-board/phalanx,virtual/emacs,games-board/sjeng,games-board/crafty]
net-nntp/slrn [sys-devel/gettext,sys-libs/slang,dev-libs/uulib,mail-mta/ssmtp,app-arch/sharutils]
app-misc/jitac [dev-java/sun-jimi,virtual/jdk]
sys-libs/libstdc++-v3-bin [sys-libs/glibc]
dev-python/kaa-imlib2 [dev-python/kaa-base,dev-libs/libxml2,media-libs/imlib2]
net-mail/tnef []
x11-apps/xinput [x11-libs/libXext,x11-libs/libXi,x11-libs/libX11]
net-wireless/zd1201-firmware [sys-apps/hotplug,sys-fs/udev]
net-p2p/giftui [dev-util/pkgconfig,net-p2p/gift,gnome-base/gconf,x11-libs/gtk+,sys-devel/libtool,sys-devel/autoconf,sys-devel/automake]
x11-misc/gbdfed [x11-libs/pango,x11-libs/gtk+,media-libs/freetype]
app-cdr/mp3burn [media-sound/vorbis-tools,media-sound/mpg123,media-libs/flac,dev-perl/MP3-Info,dev-perl/String-ShellQuote,dev-lang/perl,dev-perl/ogg-vorbis-header]
media-libs/guilib [media-libs/libsdl]
xfce-extra/xfce4-verve-plugin [dev-libs/libpcre,xfce-base/libxfce4util,dev-libs/dbus-glib,dev-util/xfce4-dev-tools,xfce-base/libxfcegui4,xfce-base/exo,xfce-base/xfce4-panel]
app-pda/synce-hal [app-pda/synce-librra,sys-apps/hal,app-pda/synce-librapi2,net-misc/dhcp,net-libs/gnet,app-pda/synce-serial,app-pda/synce-libsynce,app-pda/synce-sync-engine]
app-vim/vim-spell-ru [app-editors/gvim,app-editors/vim]
games-puzzle/twindistress [media-libs/sdl-image,media-libs/libsdl,media-libs/sdl-mixer]
app-text/grutatxt []
dev-lang/ocaml [app-emacs/ocaml-mode,sys-libs/ncurses,sys-libs/gdbm,dev-lang/tk,app-xemacs/ocaml]
dev-php/PEAR-Text_Highlighter [dev-php/pear,dev-php/PEAR-XML_Parser,dev-php/PEAR-PEAR,dev-lang/php]
dev-perl/Devel-LexAlias [dev-perl/Devel-Caller]
app-admin/eselect-gnat [app-admin/eselect]
net-analyzer/mwcollect [sys-libs/libcap,dev-libs/libpcre,net-misc/curl]
net-irc/smuxi [dev-dotnet/glib-sharp,dev-dotnet/smartirc4net,dev-dotnet/nini,dev-dotnet/gtk-sharp,sys-devel/gettext,dev-lang/mono,dev-dotnet/log4net,dev-dotnet/gconf-sharp,dev-util/intltool,dev-dotnet/glade-sharp,dev-dotnet/notify-sharp]
app-editors/levee [sys-libs/ncurses]
net-wireless/wepdecrypt [dev-libs/openssl,net-libs/libpcap,x11-libs/fltk]
media-plugins/vdr-pilotskin [media-tv/gentoo-vdr-scripts,media-video/vdr,app-admin/eselect-vdr]
media-sound/qarecord [x11-libs/qt-gui,media-libs/alsa-lib,media-sound/jack-audio-connection-kit]
dev-python/mechanize [dev-python/setuptools,dev-lang/python]
games-arcade/sdlsasteroids [virtual/opengl,media-libs/sdl-image,media-libs/libsdl,media-libs/sdl-mixer,media-libs/sdl-ttf]
media-tv/ivtv-utils [sys-kernel/linux-headers,dev-perl/Config-IniFiles,media-tv/ivtv-firmware,dev-perl/Video-ivtv,sys-apps/module-init-tools,sys-fs/udev,app-arch/unzip,sys-kernel/gentoo-sources,sys-apps/sed,dev-perl/Video-Frequencies,media-tv/v4l2-ctl,virtual/perl-Getopt-Long,dev-perl/perl-tk]
dev-db/vbisam []
dev-perl/DBIx-Class-DynamicDefault [virtual/perl-parent,dev-perl/DBICx-TestDatabase,dev-perl/DBIx-Class]
dev-python/pygtksourceview [x11-libs/gtksourceview,app-text/docbook-xml-dtd,dev-python/pygtk,dev-python/pygobject,dev-util/gtk-doc]
net-ftp/gproftpd [net-ftp/proftpd,dev-libs/openssl,dev-libs/glib,x11-libs/gtk+,dev-libs/atk,media-libs/freetype,x11-libs/pango]
x11-drivers/xf86-video-suncg14 [dev-util/pkgconfig,x11-proto/xproto,x11-proto/randrproto,sys-devel/binutils,sys-devel/m4,x11-proto/fontsproto,x11-misc/util-macros,x11-base/xorg-server,sys-devel/libtool,x11-proto/renderproto]
sci-libs/libpdb++ [app-arch/sharutils]
app-shells/pdmenu [sys-libs/slang,sys-devel/gettext,sys-libs/gpm]
dev-java/freehep-stdhep [virtual/jdk,dev-java/freehep-mcfio,dev-java/freehep-xdr]
media-sound/exaile [dev-python/cddb-py,app-admin/eselect-python,media-libs/gst-plugins-good,media-libs/mutagen,dev-python/notify-python,dev-python/pygobject,dev-util/intltool,dev-lang/python,dev-python/dbus-python,dev-python/pygtk,dev-python/gst-python,media-plugins/gst-plugins-meta]
sci-geosciences/merkaartor [x11-libs/qt-gui,dev-vcs/subversion,net-misc/rsync,x11-libs/qt-webkit,x11-libs/qt-svg,sci-libs/proj,media-gfx/exiv2,sci-libs/gdal]
games-simulation/lincity-ng [dev-util/pkgconfig,sys-libs/zlib,dev-libs/libxml2,media-libs/sdl-mixer,dev-util/ftjam,media-libs/sdl-image,media-libs/sdl-gfx,media-libs/libsdl,dev-games/physfs,virtual/opengl,media-libs/sdl-ttf]
dev-perl/News-Newsrc [dev-lang/perl,dev-perl/Set-IntSpan]
app-crypt/qca-gnupg [app-crypt/gnupg,x11-libs/qt-core,app-crypt/qca]
java-virtuals/saaj-api [virtual/jre,dev-java/jsr67,virtual/jdk,dev-java/java-config]
dev-util/eric [dev-python/PyQt4,kde-base/pykde4,dev-python/pyenchant,dev-python/qscintilla-python,dev-lang/python,dev-python/chardet,dev-python/coverage,dev-python/pygments]
dev-lisp/cl-xml-emitter [dev-lisp/cl-utilities]
sci-libs/cbflib [app-admin/eselect-python,dev-lang/python]
net-zope/zope-container [net-zope/zope-app-dependable,net-zope/zope-publisher,net-zope/zope-component,net-zope/zope-dottedname,net-zope/zope-broken,net-zope/zodb,net-zope/zope-filerepresentation,net-zope/zope-size]
x11-apps/xf86dga [x11-proto/xf86dgaproto,x11-libs/libXxf86dga,x11-libs/libX11]
games-action/tuxkart [x11-libs/libX11,x11-libs/libXext,media-libs/plib,x11-libs/libSM,x11-libs/libICE,x11-libs/libXi,x11-libs/libXmu]
app-admin/verynice []
app-text/libwpd [gnome-extra/libgsf,dev-libs/glib,app-doc/doxygen]
media-libs/mlt [media-libs/ladspa-sdk,dev-lang/lua,media-libs/xine-lib,dev-libs/libxml2,x11-libs/qt-gui,media-libs/libsamplerate,media-libs/sdl-image,x11-libs/gtk+,media-gfx/graphicsmagick,media-libs/libsdl,media-libs/libdv,media-video/ffmpeg,dev-lang/ruby,x11-libs/pango,dev-lang/swig,media-libs/libvorbis,dev-lang/python,media-libs/libquicktime]
net-zope/zope-contenttype [dev-lang/python,dev-python/nose,dev-python/setuptools]
dev-java/batik [dev-java/ant-core,dev-java/jython,app-arch/unzip,dev-java/jacl,dev-java/xalan,virtual/jdk,dev-java/rhino]
www-servers/skunkweb [www-servers/apache,app-admin/sudo,dev-python/egenix-mx-base]
dev-perl/Email-Filter [dev-perl/IPC-Run,dev-perl/Email-LocalDelivery,dev-perl/Class-Trigger,dev-lang/perl]
games-roguelike/zangband [dev-lang/tcl,x11-libs/libXaw,dev-lang/tk]
net-zope/zopeskel [dev-python/pastescript,app-arch/unzip]
net-zope/transaction [net-zope/zope-interface,dev-lang/python,dev-python/nose]
app-crypt/asedriveiiie-usb [sys-apps/pcsc-lite,dev-util/pkgconfig]
media-sound/neroaac [app-arch/unzip]
dev-java/ognl [dev-java/ant-core,dev-java/javacc,app-arch/unzip,virtual/jdk,dev-java/javassist,dev-java/ant-contrib]
media-libs/jbig2dec [media-libs/libpng]
dev-perl/Email-MIME-ContentType [dev-perl/Test-Pod-Coverage,dev-perl/Test-Pod,dev-lang/perl]
dev-tcltk/itcl [dev-lang/tcl]
media-fonts/fs-fonts [media-fonts/encodings,x11-apps/mkfontdir,media-libs/fontconfig]
dev-ruby/shoulda [dev-ruby/rake,dev-lang/ruby,dev-java/jruby,dev-lang/ruby-enterprise]
x11-misc/wdm [x11-libs/libXpm,sys-libs/pam,x11-libs/libXft,x11-wm/windowmaker,sys-auth/pambase,x11-libs/libXmu]
dev-perl/AtExit [dev-lang/perl]
app-emacs/doxymacs [dev-libs/libxml2,virtual/emacs]
dev-libs/libxr [dev-libs/openssl,dev-libs/libxml2,dev-util/pkgconfig,dev-libs/glib,dev-util/re2c]
sys-libs/readline [app-shells/bash,sys-devel/libtool,sys-devel/automake,sys-devel/autoconf,sys-libs/ncurses]
dev-util/csup [sys-devel/bison,dev-libs/openssl]
app-admin/rsyslog [net-libs/gnutls,virtual/mysql,app-admin/logrotate,dev-db/postgresql-base,app-crypt/mit-krb5,net-analyzer/net-snmp,dev-libs/librelp,net-libs/libnet,dev-db/oracle-instantclient-basic,dev-db/libdbi]
dev-tex/slatex [dev-scheme/guile,sys-apps/texinfo,dev-scheme/scmxlate,virtual/latex-base]
net-misc/geekcredit [app-crypt/gnupg,dev-lang/python]
dev-python/pywavelets [dev-python/cython,dev-python/numpy,dev-lang/python]
games-arcade/sdl-sopwith [dev-libs/glib,x11-libs/gtk+,dev-libs/atk,media-libs/libsdl,media-libs/freetype,x11-libs/pango]
dev-libs/rasqal [media-libs/raptor,dev-libs/gmp,dev-libs/libxml2,dev-libs/libpcre,dev-perl/XML-DOM,dev-libs/mpfr]
perl-core/ExtUtils-MakeMaker [virtual/perl-ExtUtils-Manifest,virtual/perl-ExtUtils-Install,dev-lang/perl,virtual/perl-ExtUtils-Command]
app-dicts/dictd-elements [app-text/dictd]
dev-perl/XML-RSS [dev-perl/Test-Manifest,dev-perl/DateTime-Format-W3CDTF,dev-perl/Test-Pod-Coverage,dev-perl/XML-Parser,dev-perl/HTML-Parser,dev-perl/DateTime-Format-Mail]
dev-lang/logtalk [dev-libs/libxslt,dev-lang/gprolog,dev-java/fop,dev-lang/swi-prolog,dev-lang/yap,dev-lang/qu-prolog,dev-lang/xsb]
dev-python/ttfquery [dev-python/fonttools,dev-python/numpy]
